county,fair,year,apple_type,apple_totals
Cumberland ,Bridgton,1900,Alexander,9
Cumberland ,Bridgton,1900,Baldwin,9
Cumberland ,Bridgton,1900,N. Y. Sweet,9
Cumberland ,Bridgton,1900,Oxford Beauty,9
Cumberland ,Bridgton,1900,Strawberry,9
Cumberland ,Bridgton,1900,Tomkin,9
Cumberland ,Bridgton,1900,Twenty Ounce,9
Cumberland ,Bridgton,1900,Wealthy,9
Cumberland ,Bridgton,1900,William,9
Cumberland ,Harrison,1870,Golden Ball,6
Cumberland ,Harrison,1870,Nodhead,6
Cumberland ,Harrison,1870,Pearmain,6
Cumberland ,Harrison,1870,Porter,6
Cumberland ,Harrison,1870,Pound Sweet,6
Cumberland ,Harrison,1870,White Pippin,6
Cumberland ,Bridgton & Harrison,1880,(Pear) Vicar of Wakefield,2
Cumberland ,Bridgton & Harrison,1880,Pearmain,2
Cumberland ,Bridgton & Harrison,1882,Nodheaad,1
Cumberland ,So. Harrison,1889,Baldwin,14
Cumberland ,So. Harrison,1889,Ben Davis,14
Cumberland ,So. Harrison,1889,Black Oxford,14
Cumberland ,So. Harrison,1889,Blue Pearmain,14
Cumberland ,So. Harrison,1889,Gillflower,14
Cumberland ,So. Harrison,1889,Golden Ball,14
Cumberland ,So. Harrison,1889,King Tompkins,14
Cumberland ,So. Harrison,1889,Northern Spy,14
Cumberland ,So. Harrison,1889,Pippin,14
Cumberland ,So. Harrison,1889,R. I. Greening,14
Cumberland ,So. Harrison,1889,Riverstone,14
Cumberland ,So. Harrison,1889,Russett,14
Cumberland ,So. Harrison,1889,Spitzenburg,14
Cumberland ,So. Harrison,1889,Wagner,14
Cumberland ,Cape Elizabeth & Scarboro,1877,Baldwin,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Blue Pearmain,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Calef,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Danvers,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Green Baldwin,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Hurlburt,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Moore's Sweet,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Morton,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Nodhead,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Ocean,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Pipin,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Portsmouth Sweet,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Pound Sweet,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Red Baldwin,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Rhode Island Greening,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Russet,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Seaver,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Striped Sweet,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Sudbury Sweet,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Sutton Beauty,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Winn,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Winter Sweet,23
Cumberland ,Cape Elizabeth & Scarboro,1877,Yellow Bellflower,23
Cumberland ,Baldwin & Sebago,1875,Baldwin,7
Cumberland ,Baldwin & Sebago,1875,Bluepearmain,7
Cumberland ,Baldwin & Sebago,1875,Greening,7
Cumberland ,Baldwin & Sebago,1875,Hubbardson,7
Cumberland ,Baldwin & Sebago,1875,Porter,7
Cumberland ,Baldwin & Sebago,1875,Pound Sweet,7
Cumberland ,Baldwin & Sebago,1875,Russet,7
Cumberland ,Baldwin & Sebago,1876,Baldwin,18
Cumberland ,Baldwin & Sebago,1876,Bellflower,18
Cumberland ,Baldwin & Sebago,1876,Black Oxford,18
Cumberland ,Baldwin & Sebago,1876,Bluepearmain,18
Cumberland ,Baldwin & Sebago,1876,Foundling,18
Cumberland ,Baldwin & Sebago,1876,Gillflower,18
Cumberland ,Baldwin & Sebago,1876,New York Pippin,18
Cumberland ,Baldwin & Sebago,1876,Nodhead,18
Cumberland ,Baldwin & Sebago,1876,Nonsuch,18
Cumberland ,Baldwin & Sebago,1876,Northern Spy,18
Cumberland ,Baldwin & Sebago,1876,Porter,18
Cumberland ,Baldwin & Sebago,1876,Pound Sweet,18
Cumberland ,Baldwin & Sebago,1876,Pumpkin Sweet,18
Cumberland ,Baldwin & Sebago,1876,Rhode Island Greening,18
Cumberland ,Baldwin & Sebago,1876,Russet,18
Cumberland ,Baldwin & Sebago,1876,Snow Apple,18
Cumberland ,Baldwin & Sebago,1876,Steel Red,18
Cumberland ,Baldwin & Sebago,1876,Wheat Loaves,18
Cumberland ,Baldwin & Sebago,1890,Baldwin,11
Cumberland ,Baldwin & Sebago,1890,Foundling,11
Cumberland ,Baldwin & Sebago,1890,Hubbard,11
Cumberland ,Baldwin & Sebago,1890,King Tompkin,11
Cumberland ,Baldwin & Sebago,1890,Nodhead,11
Cumberland ,Baldwin & Sebago,1890,Northern Spy,11
Cumberland ,Baldwin & Sebago,1890,Pearmain,11
Cumberland ,Baldwin & Sebago,1890,Porter,11
Cumberland ,Baldwin & Sebago,1890,Russet,11
Cumberland ,Baldwin & Sebago,1890,Tolman Sweet,11
Cumberland ,Baldwin & Sebago,1890,Twenty Ounce,11
Cumberland ,Baldwin & Sebago,1895,Baldwin,6
Cumberland ,Baldwin & Sebago,1895,Bellflower,6
Cumberland ,Baldwin & Sebago,1895,Hubbardson,6
Cumberland ,Baldwin & Sebago,1895,Northern Spy,6
Cumberland ,Baldwin & Sebago,1895,Rhode Island Greening,6
Cumberland ,Baldwin & Sebago,1895,Wealthy,6
Cumberland ,Cumberland,1873,(Pear) Vicar of Winckfield,7
Cumberland ,Cumberland,1873,Baldwin,7
Cumberland ,Cumberland,1873,Blue Pearmain,7
Cumberland ,Cumberland,1873,Greening,7
Cumberland ,Cumberland,1873,H. Nonesuch,7
Cumberland ,Cumberland,1873,Nodhead,7
Cumberland ,Cumberland,1873,Northern Spy,7
Cumberland ,Cumberland,1874,Alexander,19
Cumberland ,Cumberland,1874,Black,19
Cumberland ,Cumberland,1874,Black Gilly Flower,19
Cumberland ,Cumberland,1874,Blue Pearmain,19
Cumberland ,Cumberland,1874,Buck,19
Cumberland ,Cumberland,1874,Fall Greening,19
Cumberland ,Cumberland,1874,Golden Ball,19
Cumberland ,Cumberland,1874,Golden Russet,19
Cumberland ,Cumberland,1874,Gravenstein,19
Cumberland ,Cumberland,1874,H. Nonesuch,19
Cumberland ,Cumberland,1874,Hamilton Graft,19
Cumberland ,Cumberland,1874,Mother,19
Cumberland ,Cumberland,1874,Newton Sweet,19
Cumberland ,Cumberland,1874,Northern Spy,19
Cumberland ,Cumberland,1874,Porter,19
Cumberland ,Cumberland,1874,Pound Sweet,19
Cumberland ,Cumberland,1874,Pumpkin Sweet,19
Cumberland ,Cumberland,1874,Quince,19
Cumberland ,Cumberland,1874,Twenty Ounce,19
Cumberland ,Cumberland,1883,Alexander,10
Cumberland ,Cumberland,1883,Black Oxford,10
Cumberland ,Cumberland,1883,Golden Russet,10
Cumberland ,Cumberland,1883,Gravenstein,10
Cumberland ,Cumberland,1883,H. Nonesuch,10
Cumberland ,Cumberland,1883,Hightop Sweet,10
Cumberland ,Cumberland,1883,Porter,10
Cumberland ,Cumberland,1883,Rhode Island Greening,10
Cumberland ,Cumberland,1883,Steele's Winter Red,10
Cumberland ,Cumberland,1883,Wine Apple,10
Cumberland ,Cumberland,1884,Emerson,2
Cumberland ,Cumberland,1884,Hamilton Graft,2
Cumberland ,No. Cumberland Co. Fair,1891,(Pear)  Burred' Anjou,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Brandywine,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Buffum,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Dana's Hovey,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Duchess,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Flemish Beauty,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Glout Morceau,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Goodale,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Howell,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Lawrence,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Louise Bon de Jersey,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Rutta,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Seckel,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Shendon,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Tyson,16
Cumberland ,No. Cumberland Co. Fair,1891,(Pear) Vicar of Wakefield,16
Cumberland ,Cumberland Co. Fair,1863,Aunt Hannah,19
Cumberland ,Cumberland Co. Fair,1863,Baker's Sweet,19
Cumberland ,Cumberland Co. Fair,1863,Baldwin,19
Cumberland ,Cumberland Co. Fair,1863,Bloomfield's Long Stem Sweet,19
Cumberland ,Cumberland Co. Fair,1863,Duchess Oldenberg,19
Cumberland ,Cumberland Co. Fair,1863,Flushing Spitsbergen,19
Cumberland ,Cumberland Co. Fair,1863,Franeuse,19
Cumberland ,Cumberland Co. Fair,1863,Gravenstein,19
Cumberland ,Cumberland Co. Fair,1863,Hubbardston Nonesuch,19
Cumberland ,Cumberland Co. Fair,1863,Minister,19
Cumberland ,Cumberland Co. Fair,1863,Mother,19
Cumberland ,Cumberland Co. Fair,1863,Newton Sweet,19
Cumberland ,Cumberland Co. Fair,1863,Northern Spy,19
Cumberland ,Cumberland Co. Fair,1863,R. I. Greening,19
Cumberland ,Cumberland Co. Fair,1863,Roxbury Russet,19
Cumberland ,Cumberland Co. Fair,1863,Spice,19
Cumberland ,Cumberland Co. Fair,1863,William's Favorite,19
Cumberland ,Cumberland Co. Fair,1863,Wine,19
Cumberland ,Cumberland Co. Fair,1863,Yellow Bell Flower,19
Cumberland ,Cumberland Co. Fair,1880,(Pear) Bartlett,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Belle of Lancaster,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Beurre Clarigeau,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Beurre Diel,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Buffum,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Clapp's Favorite,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Doyenne Boussock,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Goodell,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Louise Bon de Jersey,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Sekel,21
Cumberland ,Cumberland Co. Fair,1880,(Pear) Sheldon,21
Cumberland ,Cumberland Co. Fair,1880,Alexander,21
Cumberland ,Cumberland Co. Fair,1880,Astrachan,21
Cumberland ,Cumberland Co. Fair,1880,Baldwin,21
Cumberland ,Cumberland Co. Fair,1880,Duchess Oldenberg,21
Cumberland ,Cumberland Co. Fair,1880,English Russet,21
Cumberland ,Cumberland Co. Fair,1880,Germantown,21
Cumberland ,Cumberland Co. Fair,1880,Hubbardston Nonesuch,21
Cumberland ,Cumberland Co. Fair,1880,Northern Spy,21
Cumberland ,Cumberland Co. Fair,1880,R. I. Greening,21
Cumberland ,Cumberland Co. Fair,1880,Somerset,21
Cumberland ,Cumberland Co. Fair,1881,Baldwin,15
Cumberland ,Cumberland Co. Fair,1881,Blue Pearmain,15
Cumberland ,Cumberland Co. Fair,1881,Fall Harvest,15
Cumberland ,Cumberland Co. Fair,1881,Golden Russet,15
Cumberland ,Cumberland Co. Fair,1881,Gravenstein,15
Cumberland ,Cumberland Co. Fair,1881,Hubbardston Nonesuch,15
Cumberland ,Cumberland Co. Fair,1881,King of Tompkins Co.,15
Cumberland ,Cumberland Co. Fair,1881,Maiden Blush,15
Cumberland ,Cumberland Co. Fair,1881,New York Pippin,15
Cumberland ,Cumberland Co. Fair,1881,Northern Spy,15
Cumberland ,Cumberland Co. Fair,1881,Orange Sweet,15
Cumberland ,Cumberland Co. Fair,1881,R. I. Greening,15
Cumberland ,Cumberland Co. Fair,1881,Siberian Crab,15
Cumberland ,Cumberland Co. Fair,1881,Tolman Sweet,15
Cumberland ,Cumberland Co. Fair,1881,Yellow Bell Flower,15
Cumberland ,Cumberland Co. Fair,1882,Alexander,7
Cumberland ,Cumberland Co. Fair,1882,Baldwin,7
Cumberland ,Cumberland Co. Fair,1882,Duchess Oldenberg,7
Cumberland ,Cumberland Co. Fair,1882,Northern Spy,7
Cumberland ,Cumberland Co. Fair,1882,Red Astrachan,7
Cumberland ,Cumberland Co. Fair,1882,Russet,7
Cumberland ,Cumberland Co. Fair,1882,Yellow Bell Flower,7
Cumberland ,Cumberland Co. Fair,1883,Baldwin,14
Cumberland ,Cumberland Co. Fair,1883,Duchess Oldenberg,14
Cumberland ,Cumberland Co. Fair,1883,English Russet,14
Cumberland ,Cumberland Co. Fair,1883,Fall Harvest,14
Cumberland ,Cumberland Co. Fair,1883,Franklin Sweet,14
Cumberland ,Cumberland Co. Fair,1883,Golden Russet,14
Cumberland ,Cumberland Co. Fair,1883,Gravenstein,14
Cumberland ,Cumberland Co. Fair,1883,Hubbardston Nonesuch,14
Cumberland ,Cumberland Co. Fair,1883,Northern Spy,14
Cumberland ,Cumberland Co. Fair,1883,R. I. Greening,14
Cumberland ,Cumberland Co. Fair,1883,Red Astrachan,14
Cumberland ,Cumberland Co. Fair,1883,Roxbury Russet,14
Cumberland ,Cumberland Co. Fair,1883,Tolman Sweet,14
Cumberland ,Cumberland Co. Fair,1883,Yellow Bell Flower,14
Cumberland ,Cumberland Co. Fair,1906,Baxter,4
Cumberland ,Cumberland Co. Fair,1906,Nodhead,4
Cumberland ,Cumberland Co. Fair,1906,Peck,4
Cumberland ,Cumberland Co. Fair,1906,Wealthy,4
Cumberland ,Naples,1877,(Pear) Flemish Beauty,6
Cumberland ,Naples,1877,Baldwin,6
Cumberland ,Naples,1877,Bellflower,6
Cumberland ,Naples,1877,Ben Davis,6
Cumberland ,Naples,1877,Blue Pearmain,6
Cumberland ,Naples,1877,New York Stripe,6
Cumberland ,Naples,1878,Baldwin,6
Cumberland ,Naples,1878,Blue Pearmain,6
Cumberland ,Naples,1878,Graveston,6
Cumberland ,Naples,1878,Greening,6
Cumberland ,Naples,1878,Northern Spy,6
Cumberland ,Naples,1878,Rockingham Stripe,6
Cumberland ,Naples,1879,(Pear) Bartlett,14
Cumberland ,Naples,1879,Baldwin,14
Cumberland ,Naples,1879,Bellflower,14
Cumberland ,Naples,1879,Blue Pearmain,14
Cumberland ,Naples,1879,Early Harvest,14
Cumberland ,Naples,1879,Gill Flower,14
Cumberland ,Naples,1879,Gloria Mundi,14
Cumberland ,Naples,1879,Golden Pippin,14
Cumberland ,Naples,1879,Greening,14
Cumberland ,Naples,1879,King of Tompkins Co.,14
Cumberland ,Naples,1879,Northern Spy,14
Cumberland ,Naples,1879,Pippin,14
Cumberland ,Naples,1879,Snowflake,14
Cumberland ,Naples,1879,Twenty Ounce,14
Cumberland ,Naples,1880,Baldwin,28
Cumberland ,Naples,1880,Beauty of the West,28
Cumberland ,Naples,1880,Bellflower,28
Cumberland ,Naples,1880,Black Oxford,28
Cumberland ,Naples,1880,Blue Pearmain,28
Cumberland ,Naples,1880,Early Blossom,28
Cumberland ,Naples,1880,Foundling,28
Cumberland ,Naples,1880,Gill Flower,28
Cumberland ,Naples,1880,Hubbardston Nonesuch,28
Cumberland ,Naples,1880,King of Tompkins Co.,28
Cumberland ,Naples,1880,N. Y. Greening,28
Cumberland ,Naples,1880,Nice,28
Cumberland ,Naples,1880,Nod-Head,28
Cumberland ,Naples,1880,Northern Spy,28
Cumberland ,Naples,1880,Pippin,28
Cumberland ,Naples,1880,Porter,28
Cumberland ,Naples,1880,Pound Sweet,28
Cumberland ,Naples,1880,Red Astrakan,28
Cumberland ,Naples,1880,Red June,28
Cumberland ,Naples,1880,Red Pearmain,28
Cumberland ,Naples,1880,Rhode Island Greening,28
Cumberland ,Naples,1880,Roxbury Russet,28
Cumberland ,Naples,1880,Solcen Bell,28
Cumberland ,Naples,1880,Spitz Bergen,28
Cumberland ,Naples,1880,Twenty Ounce,28
Cumberland ,Naples,1880,Wagner,28
Cumberland ,Naples,1880,Well Apple,28
Cumberland ,Naples,1880,Winter Sweet,28
Cumberland ,Naples,1881,Baldwin,19
Cumberland ,Naples,1881,Bellflower,19
Cumberland ,Naples,1881,Ben Davis,19
Cumberland ,Naples,1881,Bloomfield,19
Cumberland ,Naples,1881,Blue Pearmain,19
Cumberland ,Naples,1881,Foundling,19
Cumberland ,Naples,1881,Gloria Mundi,19
Cumberland ,Naples,1881,Golden Ball,19
Cumberland ,Naples,1881,Hubbardston Nonesuch,19
Cumberland ,Naples,1881,King of Tompkins Co.,19
Cumberland ,Naples,1881,Newton Sweet,19
Cumberland ,Naples,1881,Northern Spy,19
Cumberland ,Naples,1881,Rhode Island Greening,19
Cumberland ,Naples,1881,Roxbury Russet,19
Cumberland ,Naples,1881,Seek No Farther,19
Cumberland ,Naples,1881,Tolman Sweet,19
Cumberland ,Naples,1881,Wagner,19
Cumberland ,Naples,1881,White Russet,19
Cumberland ,Naples,1881,Winter Porter,19
Cumberland ,Naples,1882,Baldwin,6
Cumberland ,Naples,1882,Blue Pearmain,6
Cumberland ,Naples,1882,Greening,6
Cumberland ,Naples,1882,New York Stripe,6
Cumberland ,Naples,1882,Northern Spy,6
Cumberland ,Naples,1882,Tolman Sweet,6
Cumberland ,Naples,1883,(Pear) Beaurre D'anjou,35
Cumberland ,Naples,1883,(Pear) Clapp's Favorite,35
Cumberland ,Naples,1883,(Pear) Duchess of Berdsay,35
Cumberland ,Naples,1883,(Pear) Eastern Belle,35
Cumberland ,Naples,1883,(Pear) Goodale,35
Cumberland ,Naples,1883,(Pear) Lawrence,35
Cumberland ,Naples,1883,(Pear) Louise Bon De Jersey,35
Cumberland ,Naples,1883,(Pear) Winter Nellis,35
Cumberland ,Naples,1883,(Pear) Vicar of Wakefield,35
Cumberland ,Naples,1883,Baldwin,35
Cumberland ,Naples,1883,Bellflower,35
Cumberland ,Naples,1883,Ben Davis,35
Cumberland ,Naples,1883,Bloomfield,35
Cumberland ,Naples,1883,Blue Pearmain,35
Cumberland ,Naples,1883,Chute,35
Cumberland ,Naples,1883,Early Harvest,35
Cumberland ,Naples,1883,Fall Genitan,35
Cumberland ,Naples,1883,Foundling,35
Cumberland ,Naples,1883,Gloria Mundi,35
Cumberland ,Naples,1883,Greening,35
Cumberland ,Naples,1883,Hubbardston Nonesuch,35
Cumberland ,Naples,1883,Ingalls,35
Cumberland ,Naples,1883,Jabe,35
Cumberland ,Naples,1883,King of Tompkins Co.,35
Cumberland ,Naples,1883,Long Stem Sweet,35
Cumberland ,Naples,1883,New York Stripe,35
Cumberland ,Naples,1883,Newton Sweet,35
Cumberland ,Naples,1883,Northern Spy,35
Cumberland ,Naples,1883,Porter,35
Cumberland ,Naples,1883,Russet,35
Cumberland ,Naples,1883,Seek No Farther,35
Cumberland ,Naples,1883,Snow,35
Cumberland ,Naples,1883,Wagner,35
Cumberland ,Naples,1883,Wine Apple,35
Cumberland ,Naples,1883,Yellow Bough,35
Cumberland ,Naples,1884,Alexander,16
Cumberland ,Naples,1884,Baldwin,16
Cumberland ,Naples,1884,Duchess,16
Cumberland ,Naples,1884,Golden Russet,16
Cumberland ,Naples,1884,Greening,16
Cumberland ,Naples,1884,Houdan,16
Cumberland ,Naples,1884,Hubbardston Nonesuch,16
Cumberland ,Naples,1884,King of Tompkins Co.,16
Cumberland ,Naples,1884,Mann,16
Cumberland ,Naples,1884,New York Stripe,16
Cumberland ,Naples,1884,Northern Spy,16
Cumberland ,Naples,1884,Pearmain,16
Cumberland ,Naples,1884,Stark,16
Cumberland ,Naples,1884,Walbridge,16
Cumberland ,Naples,1884,Wealthy,16
Cumberland ,Naples,1884,Wine Sops,16
Cumberland ,Naples,1886,(Pear) Clapp's Favorite,21
Cumberland ,Naples,1886,Aunt Hannah,21
Cumberland ,Naples,1886,Baldwin,21
Cumberland ,Naples,1886,Bellflower,21
Cumberland ,Naples,1886,Black Fall,21
Cumberland ,Naples,1886,Black Winter,21
Cumberland ,Naples,1886,Blue Pearmain,21
Cumberland ,Naples,1886,Fall Orange,21
Cumberland ,Naples,1886,Jabe,21
Cumberland ,Naples,1886,King of Tompkins Co.,21
Cumberland ,Naples,1886,New York Stripe,21
Cumberland ,Naples,1886,Nod-Head,21
Cumberland ,Naples,1886,Nonesuch,21
Cumberland ,Naples,1886,Northern Spy,21
Cumberland ,Naples,1886,Porter,21
Cumberland ,Naples,1886,Pound Sweet,21
Cumberland ,Naples,1886,Pumpkin Sweet,21
Cumberland ,Naples,1886,Rhode Island Greening,21
Cumberland ,Naples,1886,Russet,21
Cumberland ,Naples,1886,Wagner,21
Cumberland ,Naples,1886,Winesap,21
Cumberland ,Naples,1887,Alexander,21
Cumberland ,Naples,1887,Baldwin,21
Cumberland ,Naples,1887,Beauty of Kent,21
Cumberland ,Naples,1887,Bellflower,21
Cumberland ,Naples,1887,Blue Pearmain,21
Cumberland ,Naples,1887,Hubbardston Nonesuch,21
Cumberland ,Naples,1887,Jersey Crab,21
Cumberland ,Naples,1887,King of Tompkins Co.,21
Cumberland ,Naples,1887,Long Stem Sweet,21
Cumberland ,Naples,1887,N. Y. Crab,21
Cumberland ,Naples,1887,New York Stripe,21
Cumberland ,Naples,1887,New York Pippin,21
Cumberland ,Naples,1887,Nod-Head,21
Cumberland ,Naples,1887,Nonesuch,21
Cumberland ,Naples,1887,Northern Spy,21
Cumberland ,Naples,1887,Pound Sweet,21
Cumberland ,Naples,1887,Rhode Island Greening,21
Cumberland ,Naples,1887,Seek No Farther,21
Cumberland ,Naples,1887,St. Lawrence,21
Cumberland ,Naples,1887,Wealthy,21
Cumberland ,Naples,1887,Williams Favorite,21
Cumberland ,Naples,1888,Alexander,7
Cumberland ,Naples,1888,Baldwin,7
Cumberland ,Naples,1888,Blue Pearmain,7
Cumberland ,Naples,1888,King of Tompkins Co.,7
Cumberland ,Naples,1888,Northern Spy,7
Cumberland ,Naples,1888,Rhode Island Greening,7
Cumberland ,Naples,1888,Wagner,7
Cumberland ,Naples,1889,Baldwin,18
Cumberland ,Naples,1889,Bellflower,18
Cumberland ,Naples,1889,Ben Davis,18
Cumberland ,Naples,1889,Bloomfield,18
Cumberland ,Naples,1889,Fall Orange,18
Cumberland ,Naples,1889,Foundling,18
Cumberland ,Naples,1889,Greening,18
Cumberland ,Naples,1889,Hubbardston Nonesuch,18
Cumberland ,Naples,1889,Jabe,18
Cumberland ,Naples,1889,Newton Sweet,18
Cumberland ,Naples,1889,Nod-Head,18
Cumberland ,Naples,1889,Northern Spy,18
Cumberland ,Naples,1889,Porter,18
Cumberland ,Naples,1889,Rhode Island Greening,18
Cumberland ,Naples,1889,Seek No Farther,18
Cumberland ,Naples,1889,Tolman Sweet,18
Cumberland ,Naples,1889,Wealthy,18
Cumberland ,Naples,1889,Winter Sweet,18
Cumberland ,Naples,1890,Baldwin,9
Cumberland ,Naples,1890,Basket Sweet,9
Cumberland ,Naples,1890,Hubbardston Nonesuch,9
Cumberland ,Naples,1890,Nod-Head,9
Cumberland ,Naples,1890,Porter,9
Cumberland ,Naples,1890,Rhode Island Greening,9
Cumberland ,Naples,1890,Roxbury Russet,9
Cumberland ,Naples,1890,Tolman Sweet,9
Cumberland ,Naples,1890,Wealthy,9
Cumberland ,Naples,1891,Baldwin,29
Cumberland ,Naples,1891,Bellflower,29
Cumberland ,Naples,1891,Ben Davis,29
Cumberland ,Naples,1891,Blue Pearmain,29
Cumberland ,Naples,1891,Duchess,29
Cumberland ,Naples,1891,Early Strawberry,29
Cumberland ,Naples,1891,Fall Orange,29
Cumberland ,Naples,1891,Hubbardston Nonesuch,29
Cumberland ,Naples,1891,Jabe,29
Cumberland ,Naples,1891,King of Tompkins Co.,29
